AREFNO,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
0113SX20511,BARNET,30,525050,189410,1,2 Passenger,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20512,BARNET,30,522740,189080,2,2 Passenger,2 Female,0-15,13,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20512,BARNET,30,522740,189080,1,2 Passenger,1 Male,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20514,BARNET,30,524540,197030,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20516,BARNET,30,526440,190000,1,1 Driver/Rider,1 Male,16-24,20,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20517,BARNET,30,520070,190540,1,1 Driver/Rider,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20518,BARNET,30,524890,188460,1,3 Pedestrian,1 Male,25-59,54,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
0113SX20519,BARNET,30,525090,190550,1,3 Pedestrian,2 Female,Unknown,0,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
0113SX20520,BARNET,30,522440,195800,1,1 Driver/Rider,2 Female,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20521,BARNET,30,526380,192090,1,3 Pedestrian,2 Female,25-59,33,1,3 Slight,10 Unknown,1 From Drivers N/Side,1 Pedestrian, 
0113SX20522,BARNET,30,520320,190720,1,3 Pedestrian,2 Female,16-24,20,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
0113SX20523,BARNET,30,525080,190560,1,2 Passenger,2 Female,60+,72,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20523,BARNET,30,525080,190560,2,2 Passenger,2 Female,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20524,BARNET,30,522450,189880,1,1 Driver/Rider,1 Male,25-59,49,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
0113SX20525,BARNET,30,525960,195180,1,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20526,BARNET,30,526650,190790,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20527,BARNET,30,521650,192290,1,3 Pedestrian,2 Female,25-59,27,1,2 Serious,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
0113SX20528,BARNET,30,529110,194240,1,1 Driver/Rider,2 Female,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20528,BARNET,30,529110,194240,2,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20529,BARNET,30,524410,187970,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20530,BARNET,30,520990,195520,1,1 Driver/Rider,1 Male,25-59,36,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
0113SX20531,BARNET,30,523780,188340,1,2 Passenger,2 Female,60+,86,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20532,BARNET,30,520770,195040,2,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20532,BARNET,30,520770,195040,1,1 Driver/Rider,1 Male,16-24,22,1,2 Serious,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20534,BARNET,30,524290,196710,1,2 Passenger,1 Male,60+,78,1,2 Serious,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20535,BARNET,30,524500,196570,1,3 Pedestrian,2 Female,0-15,14,1,3 Slight,04 Crossing Road Within 50m Xing,9 Unknown Or Other,1 Pedestrian, 
0113SX20536,BARNET,30,524790,187620,1,3 Pedestrian,1 Male,25-59,25,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113SX20537,BARNET,30,524460,189310,1,1 Driver/Rider,1 Male,16-24,16,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20539,BARNET,30,521530,195030,1,1 Driver/Rider,1 Male,25-59,56,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20540,BARNET,30,523980,187930,1,3 Pedestrian,2 Female,60+,84,1,2 Serious,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
0113SX20541,BARNET,30,522360,189120,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20542,BARNET,30,524800,189560,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20543,BARNET,30,525230,190750,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20544,BARNET,30,520090,192920,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20544,BARNET,30,520090,192920,2,2 Passenger,2 Female,0-15,2,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20545,BARNET,30,526420,193900,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20547,BARNET,30,525190,190790,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20548,BARNET,30,525200,190710,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20549,BARNET,30,528000,191490,1,1 Driver/Rider,1 Male,25-59,32,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20552,BARNET,30,526290,190420,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20552,BARNET,30,526290,190420,2,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
0113SX20553,BARNET,30,524270,191060,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20554,BARNET,30,524890,188480,1,1 Driver/Rider,1 Male,25-59,53,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20555,BARNET,30,523970,189560,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20556,BARNET,30,525060,189410,2,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20556,BARNET,30,525060,189410,1,2 Passenger,1 Male,0-15,5,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20557,BARNET,30,524740,196360,1,1 Driver/Rider,1 Male,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20559,BARNET,30,524880,186420,1,1 Driver/Rider,1 Male,25-59,34,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20560,BARNET,30,525600,194010,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20561,BARNET,30,519480,192010,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20563,BARNET,30,521710,188440,2,2 Passenger,1 Male,60+,61,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20563,BARNET,30,521710,188440,1,2 Passenger,2 Female,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20563,BARNET,30,521710,188440,3,2 Passenger,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20564,BARNET,30,521660,191650,1,1 Driver/Rider,2 Female,Unknown,0,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
0113SX20564,BARNET,30,521660,191650,2,2 Passenger,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20565,BARNET,30,523640,187490,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20566,BARNET,30,519480,192150,1,1 Driver/Rider,1 Male,0-15,12,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20568,BARNET,30,526450,192470,1,3 Pedestrian,1 Male,25-59,32,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian, 
0113SX20570,BARNET,30,526010,195080,1,1 Driver/Rider,2 Female,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20571,BARNET,30,519760,191320,1,3 Pedestrian,1 Male,25-59,25,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
0113SX20572,BARNET,30,524930,193920,1,1 Driver/Rider,1 Male,60+,68,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
0113SX20573,BARNET,30,522720,187420,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20574,BARNET,30,527470,193820,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20574,BARNET,30,527470,193820,2,2 Passenger,2 Female,60+,74,1,2 Serious,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20575,BARNET,30,527880,192110,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20576,BARNET,30,525680,191820,1,1 Driver/Rider,1 Male,60+,80,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20577,BARNET,30,526320,193120,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20578,BARNET,30,527070,196660,1,3 Pedestrian,1 Male,25-59,27,1,2 Serious,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
0113SX20580,BARNET,30,525760,192390,1,1 Driver/Rider,2 Female,16-24,21,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20583,BARNET,30,524980,195810,1,1 Driver/Rider,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20584,BARNET,30,525110,189410,2,2 Passenger,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20584,BARNET,30,525110,189410,3,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20584,BARNET,30,525110,189410,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20585,BARNET,30,526460,191520,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20586,BARNET,30,526210,189790,1,1 Driver/Rider,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20587,BARNET,30,526320,190790,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20587,BARNET,30,526320,190790,2,2 Passenger,2 Female,0-15,3,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20588,BARNET,30,522180,187840,1,1 Driver/Rider,1 Male,25-59,43,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20589,BARNET,30,524920,187510,1,3 Pedestrian,2 Female,25-59,26,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
0113SX20590,BARNET,30,524870,190100,1,1 Driver/Rider,1 Male,16-24,23,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20591,BARNET,30,522840,187330,1,1 Driver/Rider,2 Female,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20591,BARNET,30,522840,187330,2,2 Passenger,1 Male,0-15,10,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20593,BARNET,30,521300,192540,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20594,BARNET,30,521760,191100,1,3 Pedestrian,1 Male,25-59,28,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
0113SX20595,BARNET,30,524860,187570,1,3 Pedestrian,1 Male,0-15,13,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
0113SX20596,BARNET,30,526320,192350,1,3 Pedestrian,1 Male,25-59,32,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
0113SX20597,BARNET,30,525000,189400,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20597,BARNET,30,525000,189400,2,2 Passenger,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20598,BARNET,30,526100,191750,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20599,BARNET,30,519680,192420,2,2 Passenger,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20599,BARNET,30,519680,192420,1,1 Driver/Rider,2 Female,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20600,BARNET,30,521290,188970,1,2 Passenger,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20601,BARNET,30,525160,187320,1,2 Passenger,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20601,BARNET,30,525160,187320,2,2 Passenger,2 Female,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20601,BARNET,30,525160,187320,3,2 Passenger,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20602,BARNET,30,526436,190570,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20603,BARNET,30,525140,187440,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20604,BARNET,30,524090,190580,1,3 Pedestrian,1 Male,60+,83,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
0113SX20605,BARNET,30,522430,190610,6,2 Passenger,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20605,BARNET,30,522430,190610,3,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20605,BARNET,30,522430,190610,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20605,BARNET,30,522430,190610,4,2 Passenger,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20605,BARNET,30,522430,190610,2,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20605,BARNET,30,522430,190610,5,2 Passenger,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20607,BARNET,30,527180,191580,1,3 Pedestrian,1 Male,25-59,26,1,3 Slight,09 In Road - Not Crossing,6 In Rd Not Crossing Msk,1 Pedestrian, 
0113SX20608,BARNET,30,522450,188580,2,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20608,BARNET,30,522450,188580,1,1 Driver/Rider,2 Female,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20609,BARNET,30,518650,192570,1,1 Driver/Rider,1 Male,0-15,13,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20610,BARNET,30,527520,192490,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20611,BARNET,30,519570,192810,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20612,BARNET,30,524890,189410,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20613,BARNET,30,526260,191960,1,3 Pedestrian,2 Female,60+,60,1,3 Slight,10 Unknown,3 From Drivers O/Side,1 Pedestrian, 
0113SX20614,BARNET,30,523540,187110,1,2 Passenger,1 Male,60+,66,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20616,BARNET,30,520420,190800,1,3 Pedestrian,1 Male,25-59,36,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
0113SX20617,BARNET,30,521530,190060,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20617,BARNET,30,521530,190060,2,2 Passenger,2 Female,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20618,BARNET,30,522120,188170,1,2 Passenger,1 Male,60+,66,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113SX20619,BARNET,30,522740,187360,2,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20619,BARNET,30,522740,187360,1,2 Passenger,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20620,BARNET,30,519470,192000,1,3 Pedestrian,1 Male,16-24,17,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
0113SX20621,BARNET,30,526840,188860,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20622,BARNET,30,525180,190680,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20623,BARNET,30,524317,189280,1,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20624,BARNET,30,518410,194380,1,1 Driver/Rider,2 Female,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
0113SX20625,BARNET,30,524570,196440,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20626,BARNET,30,528170,192490,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20626,BARNET,30,528170,192490,2,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20626,BARNET,30,528170,192490,3,2 Passenger,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20627,BARNET,30,524370,188400,1,1 Driver/Rider,2 Female,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20628,BARNET,30,524730,187420,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20629,BARNET,30,522340,188420,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20631,BARNET,30,527270,189210,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20632,BARNET,30,521640,193280,1,1 Driver/Rider,2 Female,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20633,BARNET,30,523170,196240,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20633,BARNET,30,523170,196240,2,1 Driver/Rider,1 Male,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20634,BARNET,30,519480,192030,1,3 Pedestrian,2 Female,Unknown,0,1,3 Slight,10 Unknown,1 From Drivers N/Side,1 Pedestrian, 
0113SX20636,BARNET,30,520920,192850,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20637,BARNET,30,525880,196470,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20638,BARNET,30,519920,194510,1,1 Driver/Rider,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20639,BARNET,30,522580,187330,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20640,BARNET,30,519240,191620,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20641,BARNET,30,525560,195790,1,3 Pedestrian,1 Male,16-24,22,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
0113SX20642,BARNET,30,522140,188200,1,1 Driver/Rider,1 Male,0-15,14,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20643,BARNET,30,520829,195282,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20646,BARNET,30,528260,191230,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20647,BARNET,30,522140,189780,1,3 Pedestrian,2 Female,0-15,11,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113SX20647,BARNET,30,522140,189780,2,3 Pedestrian,1 Male,0-15,6,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113SX20649,BARNET,30,524900,189260,1,1 Driver/Rider,1 Male,60+,65,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20650,BARNET,30,527110,191510,1,1 Driver/Rider,2 Female,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20650,BARNET,30,527110,191510,3,2 Passenger,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20650,BARNET,30,527110,191510,4,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20650,BARNET,30,527110,191510,2,2 Passenger,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20651,BARNET,30,523990,188430,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20653,BARNET,30,524800,189350,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20654,BARNET,30,524610,186250,1,2 Passenger,2 Female,0-15,10,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20655,BARNET,30,524180,190800,1,1 Driver/Rider,1 Male,60+,66,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20656,BARNET,30,522420,191240,1,1 Driver/Rider,2 Female,60+,89,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20657,BARNET,30,521800,190610,1,1 Driver/Rider,1 Male,0-15,5,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113SX20659,BARNET,30,523150,187150,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113SX20660,BARNET,30,526330,194350,1,1 Driver/Rider,1 Male,16-24,17,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20661,BARNET,30,521300,192540,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20662,BARNET,30,519260,191630,1,1 Driver/Rider,2 Female,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20663,BARNET,30,524629,189393,1,1 Driver/Rider,2 Female,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20664,BARNET,30,528720,193950,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20664,BARNET,30,528720,193950,2,1 Driver/Rider,2 Female,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20666,BARNET,30,523610,189980,1,3 Pedestrian,1 Male,25-59,52,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
0113SX20668,BARNET,30,524970,187490,1,3 Pedestrian,2 Female,25-59,41,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113SX20669,BARNET,30,526320,192430,1,1 Driver/Rider,2 Female,60+,72,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
0113SX20670,BARNET,30,520760,190540,1,1 Driver/Rider,2 Female,25-59,58,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20670,BARNET,30,520760,190540,2,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20671,BARNET,30,525790,196470,1,1 Driver/Rider,1 Male,60+,74,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20671,BARNET,30,525790,196470,2,2 Passenger,2 Female,60+,70,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20672,BARNET,30,528360,190900,1,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20673,BARNET,30,526890,193900,1,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113SX20674,BARNET,30,525170,187280,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20675,BARNET,30,526120,188990,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20676,BARNET,30,524000,196420,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20677,BARNET,30,524040,186740,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113SX20678,BARNET,30,526310,193940,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
